Order,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Electrical,First_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Fence,Mo_Sold,Year_Sold,Sale_Price,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Other,MS_SubClass_Split_Foyer,MS_SubClass_Split_or_Multilevel,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Other,MS_Zoning_Residential_High_Density,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Alley_No_Alley_Access,Alley_Paved,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_Inside,Lot_Config_Other,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Feedr,Condition_1_Norm,Condition_1_Other,Condition_1_PosN,Condition_1_RRAe,Condition_1_RRAn,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,House_Style_One_and_Half_Fin,House_Style_Other,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,Roof_Style_Hip,Roof_Style_Other,Exterior_1st_BrkFace,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_MetalSd,Exterior_1st_Other,Exterior_1st_Plywood,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_None,Mas_Vnr_Type_Other,Mas_Vnr_Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,Misc_Feature_Other,Misc_Feature_Shed,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Garage_Type_Other,Misc_Feature_Other,Misc_Feature_Shed,Sale_Type_ConLD,Sale_Type_New,Sale_Type_Other,Sale_Type_WD ,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Other,Sale_Condition_Partial,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl
1018,527301245,63,12680,1.0,0.0,3.0,4.0,1988,1988,1.0,2.0,1.0,1.0,2.0,0.0,3,5.0,692,1675,0.0,0.0,1688,1688,1,0,2,0,2,1,0.0,6,1,0.0,1.0,2,528,2.0,2.0,0.0,0,48,4.0,6,2008,226500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1019,527302050,78,12090,1.0,0.0,4.0,4.0,1981,1981,2.0,1.0,1.0,2.0,3.0,0.0,3,4.0,606,1422,2.0,0.0,1422,1422,0,0,2,0,3,1,1.0,7,1,2.0,0.0,2,576,2.0,2.0,0.0,276,0,0.0,6,2008,175500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1020,527302070,0,10825,1.0,0.0,3.0,3.0,1983,1983,1.0,2.0,1.0,2.0,2.0,0.0,3,5.0,513,1260,2.0,0.0,1260,1260,1,0,2,0,3,1,2.0,6,0,5.0,2.0,2,598,2.0,2.0,0.0,152,0,4.0,7,2008,181900,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1021,527302185,56,18559,1.0,0.0,3.0,5.0,1978,1978,1.0,1.0,1.0,2.0,3.0,0.0,3,3.0,656,2048,2.0,0.0,2064,2064,1,0,2,0,3,1,1.0,7,2,3.0,0.0,2,550,2.0,2.0,0.0,200,0,4.0,8,2008,235000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1022,527302210,85,14450,0.0,0.0,3.0,5.0,1979,1979,1.0,2.0,1.0,3.0,3.0,1.0,1,4.0,469,1782,2.0,0.0,1782,1782,0,1,2,0,3,1,1.0,6,1,2.0,0.0,2,551,2.0,2.0,0.0,467,0,4.0,3,2008,220000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1023,527325070,0,12227,1.0,0.0,4.0,3.0,1977,1995,2.0,1.0,1.0,1.0,3.0,1.0,1,5.0,434,1330,2.0,0.0,1542,2872,1,0,2,1,4,1,2.0,11,1,2.0,0.0,2,619,2.0,2.0,0.0,550,282,4.0,7,2008,272000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1024,527325240,90,13068,0.0,0.0,4.0,5.0,1976,1976,2.0,2.0,1.0,2.0,3.0,1.0,1,3.0,273,1211,2.0,0.0,1211,1211,1,0,2,0,3,1,1.0,6,1,4.0,0.0,2,461,2.0,2.0,0.0,0,0,1.0,11,2008,161000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1025,527326130,0,15611,1.0,0.0,5.0,4.0,1977,1977,2.0,2.0,1.0,2.0,1.0,1.0,1,4.0,266,1126,2.0,0.0,1126,1126,0,1,2,0,3,1,0.0,6,0,5.0,1.0,2,540,2.0,2.0,0.0,180,0,4.0,3,2008,175000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1026,527354160,80,10400,0.0,0.0,3.0,4.0,1980,1988,2.0,2.0,1.0,2.0,2.0,5.0,7,5.0,738,738,2.0,0.0,1277,2044,0,0,2,1,3,1,2.0,7,1,2.0,2.0,2,489,2.0,2.0,0.0,28,73,4.0,3,2008,185000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1027,527357110,75,9743,0.0,0.0,5.0,4.0,1969,1969,2.0,2.0,2.0,3.0,3.0,2.0,2,5.0,440,720,1.0,0.0,720,1308,0,0,1,1,3,1,2.0,7,0,5.0,2.0,2,484,2.0,2.0,0.0,0,0,4.0,6,2008,146900,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1028,527357180,0,12511,1.0,0.0,3.0,3.0,1978,1978,1.0,2.0,1.0,2.0,3.0,1.0,1,5.0,432,1420,0.0,0.0,1420,2840,0,1,2,1,4,1,1.0,8,2,1.0,0.0,4,1314,2.0,1.0,0.0,0,16,1.0,12,2008,292500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1029,527358120,104,11361,0.0,0.0,4.0,5.0,1976,1976,2.0,2.0,1.0,2.0,3.0,1.0,1,5.0,549,1193,2.0,0.0,1523,1523,0,1,2,0,3,1,2.0,7,1,2.0,0.0,2,478,2.0,2.0,0.0,0,0,1.0,5,2008,180000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030,527359030,80,10400,0.0,0.0,4.0,5.0,1976,1976,2.0,2.0,2.0,2.0,3.0,5.0,7,5.0,1444,1444,2.0,0.0,1444,1444,0,0,2,0,2,1,2.0,5,1,1.0,2.0,2,473,2.0,2.0,0.0,0,24,2.0,4,2008,159900,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1031,527359070,80,10480,0.0,0.0,3.0,4.0,1976,1976,2.0,2.0,2.0,2.0,3.0,1.0,1,5.0,400,803,2.0,0.0,1098,1964,0,0,2,1,4,1,2.0,8,1,1.0,1.0,2,483,2.0,2.0,0.0,0,69,4.0,9,2008,205000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1032,527378020,80,10000,0.0,0.0,5.0,4.0,1973,2000,2.0,2.0,1.0,2.0,3.0,2.0,2,5.0,92,1176,1.0,0.0,1178,1178,0,1,1,1,3,1,1.0,5,1,3.0,2.0,2,439,2.0,2.0,0.0,224,0,1.0,11,2008,157000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1033,527380240,0,14311,1.0,0.0,2.0,5.0,1996,1996,1.0,2.0,1.0,2.0,3.0,0.0,3,5.0,213,1236,0.0,0.0,1236,2340,1,0,2,1,4,1,1.0,9,1,1.0,1.0,3,787,2.0,2.0,0.0,192,180,0.0,6,2008,306000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1034,527401130,60,9000,0.0,0.0,5.0,5.0,1974,1974,2.0,2.0,1.0,2.0,2.0,5.0,7,5.0,896,896,2.0,0.0,896,1792,0,0,2,2,4,2,2.0,8,0,5.0,2.0,2,480,2.0,2.0,0.0,0,45,4.0,6,2008,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1035,527402060,65,9750,0.0,0.0,4.0,2.0,1969,1969,2.0,2.0,1.0,2.0,3.0,1.0,1,4.0,14,1054,1.0,0.0,1054,1054,1,0,1,1,3,1,2.0,6,0,5.0,2.0,2,460,2.0,2.0,0.0,180,0,4.0,7,2008,151000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1036,527402130,68,10295,0.0,0.0,6.0,4.0,1969,1969,2.0,2.0,1.0,2.0,2.0,3.0,6,5.0,684,936,2.0,0.0,936,936,0,0,1,0,2,1,2.0,4,0,5.0,2.0,1,288,2.0,2.0,0.0,16,0,4.0,9,2008,111900,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1037,527403360,63,7560,0.0,0.0,5.0,5.0,1971,1971,2.0,2.0,1.0,2.0,3.0,3.0,6,1.0,132,864,2.0,0.0,864,864,1,0,1,0,3,1,2.0,5,0,5.0,2.0,2,576,2.0,2.0,0.0,0,0,4.0,5,2008,123000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1038,527425035,0,12735,1.0,0.0,6.0,5.0,1972,1972,2.0,2.0,2.0,2.0,3.0,2.0,2,5.0,264,864,2.0,0.0,864,864,0,0,1,0,3,1,2.0,5,0,5.0,2.0,2,576,2.0,2.0,0.0,216,0,3.0,4,2008,111250,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1039,527427110,34,4060,0.0,0.0,4.0,5.0,1998,1999,1.0,2.0,1.0,2.0,3.0,0.0,3,5.0,1139,1405,0.0,0.0,1337,1337,1,0,2,0,2,1,1.0,5,0,5.0,0.0,2,511,2.0,2.0,0.0,144,68,4.0,8,2008,181000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,527450110,21,1680,0.0,0.0,4.0,5.0,1973,1973,2.0,2.0,2.0,2.0,3.0,4.0,4,5.0,25,483,2.0,0.0,483,987,0,1,1,1,2,1,2.0,5,0,5.0,2.0,1,264,2.0,2.0,0.0,52,0,4.0,2,2008,103400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1041,527450250,21,1680,0.0,0.0,4.0,5.0,1973,1973,2.0,2.0,2.0,2.0,3.0,2.0,2,5.0,153,483,2.0,0.0,483,987,1,0,1,1,2,1,2.0,5,0,5.0,2.0,1,264,2.0,2.0,0.0,0,0,4.0,11,2008,100000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1042,527450520,21,1890,0.0,0.0,4.0,4.0,1972,1972,2.0,2.0,2.0,2.0,3.0,4.0,4,5.0,0,483,1.0,0.0,483,987,0,0,1,1,2,1,2.0,5,0,5.0,2.0,1,352,2.0,2.0,0.0,411,0,4.0,4,2008,100500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1043,527451060,21,1869,0.0,0.0,4.0,4.0,1970,1970,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,162,483,2.0,0.0,483,987,0,0,1,1,2,1,2.0,5,0,5.0,2.0,1,280,2.0,2.0,0.0,0,0,4.0,9,2008,106000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1044,527451290,21,1680,0.0,0.0,4.0,5.0,1971,1971,2.0,2.0,2.0,2.0,3.0,1.0,1,5.0,96,483,2.0,0.0,483,987,0,0,1,1,2,1,2.0,4,0,5.0,2.0,1,264,2.0,2.0,0.0,0,0,4.0,7,2008,85400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,527451400,21,1680,0.0,0.0,4.0,7.0,1971,1971,2.0,2.0,2.0,2.0,3.0,1.0,1,5.0,125,483,2.0,0.0,483,987,0,0,1,1,2,1,2.0,5,0,5.0,2.0,1,264,2.0,2.0,0.0,0,0,4.0,8,2008,89500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1046,527451550,21,1680,0.0,0.0,5.0,5.0,1972,1972,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,280,630,2.0,0.0,630,1302,0,0,2,1,3,1,2.0,6,0,5.0,2.0,1,264,2.0,2.0,0.0,0,0,4.0,12,2008,111750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1047,527452150,53,4043,0.0,0.0,4.0,4.0,1977,1977,2.0,2.0,1.0,2.0,3.0,1.0,1,5.0,510,1069,2.0,0.0,1069,1069,0,0,2,0,2,1,2.0,4,0,5.0,1.0,2,440,2.0,2.0,0.0,0,55,4.0,10,2008,140000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,527453160,24,2308,0.0,0.0,4.0,4.0,1975,1975,2.0,2.0,1.0,2.0,3.0,1.0,1,4.0,275,855,1.0,0.0,855,1456,0,0,2,1,4,1,2.0,7,0,5.0,1.0,2,460,2.0,2.0,0.0,0,0,4.0,5,2008,143000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1049,527454120,24,2529,0.0,0.0,3.0,4.0,1977,1977,2.0,2.0,1.0,2.0,3.0,1.0,1,5.0,677,1055,3.0,0.0,1055,1055,0,0,2,0,2,1,2.0,4,0,5.0,2.0,2,440,2.0,2.0,0.0,0,38,4.0,9,2008,148500,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1050,527455270,0,9477,0.0,0.0,5.0,5.0,1966,1966,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,524,864,2.0,0.0,892,892,0,0,1,0,3,1,2.0,5,0,5.0,1.0,1,264,2.0,2.0,0.0,0,0,2.0,10,2008,110000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
